"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","name_parts","name_parts_clean","new_simple_name","genus","specificEpithet","infraspecies","comparison_IUCN","comparison_name"
"f6bc34ab-d0de-4c44-9491-9311bbd52419","species","t0026535","Mildella henryi","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Aleuritopteris henryi","","native","","NLC","","c(""Aleuritopteris"", ""henryi"")","c(""Aleuritopteris"", ""henryi"")","Aleuritopteris henryi","Aleuritopteris","henryi",NA,TRUE,FALSE
"e3e950bc-67e1-45e5-bb85-9bf15c27f4cf","species","t0026551","Adiantum ciliatum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Adiantum malesianum","","native","","NLC","","c(""Adiantum"", ""malesianum"")","c(""Adiantum"", ""malesianum"")","Adiantum malesianum","Adiantum","malesianum",NA,TRUE,FALSE
"0425d181-c7a2-4519-b805-7c6adf22b64e","species","t0026561","Antrophyum alatum","Plantae","Polypodiopsida","non-native","","","","","","","species","Antrophyum callifolium","","native","","","","c(""Antrophyum"", ""callifolium"")","c(""Antrophyum"", ""callifolium"")","Antrophyum callifolium","Antrophyum","callifolium",NA,TRUE,FALSE
"d4aa94f9-9ac3-4493-97f3-6a2d37ef7f94","species","t0026932","Hymenasplenium cataractarum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Hymenasplenium murakami-hatanakae","","native","","NLC","","c(""Hymenasplenium"", ""murakami-hatanakae"")","c(""Hymenasplenium"", ""murakami-hatanakae"")","Hymenasplenium murakami-hatanakae","Hymenasplenium","murakami-hatanakae",NA,TRUE,FALSE
"f28c3e57-731a-4672-b4ef-007e3bbe1313","species","t0026932","Hymenasplenium unilaterale","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Hymenasplenium murakami-hatanakae","","native","","NLC","","c(""Hymenasplenium"", ""murakami-hatanakae"")","c(""Hymenasplenium"", ""murakami-hatanakae"")","Hymenasplenium murakami-hatanakae","Hymenasplenium","murakami-hatanakae",NA,TRUE,FALSE
"efdcbe6b-a76e-4c4b-94a4-32feafb99a99","species","t0026890","Asplenium adiantumnigrum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Asplenium adiantum-nigrum","","native","","NLC","","c(""Asplenium"", ""adiantum-nigrum"")","c(""Asplenium"", ""adiantum-nigrum"")","Asplenium adiantum-nigrum","Asplenium","adiantum-nigrum",NA,TRUE,FALSE
"5d896102-10a3-4584-9562-a3f19c116a44","species","t0026900","Asplenium laciniatum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Asplenium gueinzianum","","native","","NLC","","c(""Asplenium"", ""gueinzianum"")","c(""Asplenium"", ""gueinzianum"")","Asplenium gueinzianum","Asplenium","gueinzianum",NA,TRUE,FALSE
"50339677-04af-4c6a-93b1-438f45007a48","species","t0026941","Pseudophegopteris paludosa","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Pseudophegopteris hirtirachis","","native","","NLC","","c(""Pseudophegopteris"", ""hirtirachis"")","c(""Pseudophegopteris"", ""hirtirachis"")","Pseudophegopteris hirtirachis","Pseudophegopteris","hirtirachis",NA,TRUE,FALSE
"ecb6c55f-68ba-425e-b2a3-9caa9509af76","species","t0026958","Parathelypteris angulariloba","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Coryphopteris angulariloba","","native","","NLC","","c(""Coryphopteris"", ""angulariloba"")","c(""Coryphopteris"", ""angulariloba"")","Coryphopteris angulariloba","Coryphopteris","angulariloba",NA,TRUE,FALSE
"8b35a88f-6906-41e4-81b5-48ff3ea12852","species","t0026995","Anisocampium cumingianum","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Athyrium cumingianum","","native","","NNT","","c(""Athyrium"", ""cumingianum"")","c(""Athyrium"", ""cumingianum"")","Athyrium cumingianum","Athyrium","cumingianum",NA,TRUE,FALSE
"266544f3-56a1-45a0-bfdd-3d4ec4086f79","species","t0027003","Anisocampium niponicum","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Athyrium niponicum","","native","","NNT","","c(""Athyrium"", ""niponicum"")","c(""Athyrium"", ""niponicum"")","Athyrium niponicum","Athyrium","niponicum",NA,TRUE,FALSE
"0bb86a07-8c87-48d9-ada8-a9bae813b2c3","species","t0027010","Anisocampium sheareri","Plantae","Polypodiopsida","native","","","NA","","","2017-12-01","species","Athyrium sheareri","","native","",NA,"","c(""Athyrium"", ""sheareri"")","c(""Athyrium"", ""sheareri"")","Athyrium sheareri","Athyrium","sheareri",NA,TRUE,FALSE
"e5e7e387-a1d4-4e4c-a280-cf00e1b57a17","species","t0086575","Athyrium delavayi","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Athyrium delavayi var. delavayi","","native","","","","c(""Athyrium"", ""delavayi"", ""var."", ""delavayi"")","c(""Athyrium"", ""delavayi"", ""delavayi"")","Athyrium delavayi delavayi","Athyrium","delavayi","delavayi",TRUE,FALSE
"ada09c71-fb30-4086-be98-bb830f973d9c","species","t0057260","Diplazium kawakamii","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Diplazium kawakamii var. kawakamii","","native","","NLC","","c(""Diplazium"", ""kawakamii"", ""var."", ""kawakamii"")","c(""Diplazium"", ""kawakamii"", ""kawakamii"")","Diplazium kawakamii kawakamii","Diplazium","kawakamii","kawakamii",TRUE,FALSE
"9e9e1de0-6bd6-48af-9d94-a54a261f1e66","species","t0027038","Diplazium okudairai","Plantae","Polypodiopsida","native","","","DD","","","2017-12-01","species","Diplazium okudairae","","native","","DD","","c(""Diplazium"", ""okudairae"")","c(""Diplazium"", ""okudairae"")","Diplazium okudairae","Diplazium","okudairae",NA,TRUE,FALSE
"705aa666-a94a-4d99-9ee8-cc837a6a03b6","species","t0026611","Leucostegia truncata","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Leucostegia immersa","","native","","NLC","","c(""Leucostegia"", ""immersa"")","c(""Leucostegia"", ""immersa"")","Leucostegia immersa","Leucostegia","immersa",NA,TRUE,FALSE
"701932df-65e9-4c09-8870-a1ce148dd289","species","t0026629","Arachniodes caudata","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Arachniodes chinensis","","native","","NEN","","c(""Arachniodes"", ""chinensis"")","c(""Arachniodes"", ""chinensis"")","Arachniodes chinensis","Arachniodes","chinensis",NA,TRUE,FALSE
"0c604423-4c89-4356-b21d-4d3e12763546","species","t0026723","Cyrtomium hookerianum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum integripinnum","","native","","NLC","","c(""Polystichum"", ""integripinnum"")","c(""Polystichum"", ""integripinnum"")","Polystichum integripinnum","Polystichum","integripinnum",NA,TRUE,FALSE
"89a4bfde-006e-4793-a872-314744e9f0eb","species","t0026657","Dryopteris austriaca","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Dryopteris expansa","","native","","NLC","","c(""Dryopteris"", ""expansa"")","c(""Dryopteris"", ""expansa"")","Dryopteris expansa","Dryopteris","expansa",NA,TRUE,FALSE
"c2d671ea-ab32-4040-85cf-783f3a93d986","species","t0026697","Dryopteris labordei","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Dryopteris tenuicula","","native","","NLC","","c(""Dryopteris"", ""tenuicula"")","c(""Dryopteris"", ""tenuicula"")","Dryopteris tenuicula","Dryopteris","tenuicula",NA,TRUE,FALSE
"02aef290-db7c-4341-a7fb-d97176483443","species","t0026737","Polystichum anomalum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum scariosum","","native","","NLC","","c(""Polystichum"", ""scariosum"")","c(""Polystichum"", ""scariosum"")","Polystichum scariosum","Polystichum","scariosum",NA,TRUE,FALSE
"cdc96db0-c1c2-4aa8-a8e8-88f92d149632","species","t0026743","Polystichum luctuosum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Polystichum tsus-simense","","native","","NLC","","c(""Polystichum"", ""tsus-simense"")","c(""Polystichum"", ""tsus-simense"")","Polystichum tsus-simense","Polystichum","tsus-simense",NA,TRUE,FALSE
"69545396-489c-4128-b12a-cb828d9b446e","species","t0026729","Polystichum neo-lobatum","Plantae","Polypodiopsida","native","","","NVU","","輕度","2017-12-01","species","Polystichum neolobatum","","native","","NVU","","c(""Polystichum"", ""neolobatum"")","c(""Polystichum"", ""neolobatum"")","Polystichum neolobatum","Polystichum","neolobatum",NA,TRUE,FALSE
"7b4d7ce6-23a5-4e90-82ff-9c08426176dc","species","t0026775","Tectaria zeylanica","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Tectaria zeilanica","","native","","NLC","","c(""Tectaria"", ""zeilanica"")","c(""Tectaria"", ""zeilanica"")","Tectaria zeilanica","Tectaria","zeilanica",NA,TRUE,FALSE
"dd3e7a6b-6453-4d77-8e2e-6b8156ec49e7","species","t0026777","Davallia perdurans","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Davallia clarkei","","native","","NLC","","c(""Davallia"", ""clarkei"")","c(""Davallia"", ""clarkei"")","Davallia clarkei","Davallia","clarkei",NA,TRUE,FALSE
"082e3fb3-f670-48cc-a473-0916be19cae4","species","t0026779","Humata tyermanni","Plantae","Polypodiopsida","native","","","","","","","species","Davallia griffithiana","","native","","NLC","","c(""Davallia"", ""griffithiana"")","c(""Davallia"", ""griffithiana"")","Davallia griffithiana","Davallia","griffithiana",NA,TRUE,FALSE
"59643b1d-bcdd-4461-b18f-941b40785d3c","species","t0026850","Aglaomorpha fortunei","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Neolepisorus fortunei","","native","","NLC","","c(""Neolepisorus"", ""fortunei"")","c(""Neolepisorus"", ""fortunei"")","Neolepisorus fortunei","Neolepisorus","fortunei",NA,TRUE,FALSE
"5eb1c6d2-a7b9-4c64-84f4-30b28bebe560","species","t0026819","Lemmaphyllum diversum","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","species","Lemmaphyllum rostratum","","native","","NLC","","c(""Lemmaphyllum"", ""rostratum"")","c(""Lemmaphyllum"", ""rostratum"")","Lemmaphyllum rostratum","Lemmaphyllum","rostratum",NA,TRUE,FALSE
"5a61147d-42a2-444f-a04c-e9ba92a4ff93","species","t0086529","Oreogrammitis congener","Plantae","Polypodiopsida","native","","","NLC","","","2017-12-01","infraspecies","Oreogrammitis congener var. congener","","native","","NLC","","c(""Oreogrammitis"", ""congener"", ""var."", ""congener"")","c(""Oreogrammitis"", ""congener"", ""congener"")","Oreogrammitis congener congener","Oreogrammitis","congener","congener",TRUE,FALSE
"9c1353eb-1910-4aad-8e37-1b2762138b96","species","t0026859","Radiogrammitis beddomeana","Plantae","Polypodiopsida","native","","","NNT","","","2017-12-01","species","Oreogrammitis beddomeana","","native","","NNT","","c(""Oreogrammitis"", ""beddomeana"")","c(""Oreogrammitis"", ""beddomeana"")","Oreogrammitis beddomeana","Oreogrammitis","beddomeana",NA,TRUE,FALSE
"fc44a062-ae75-4731-a3fa-746947f51f2e","species","t0100565","Michelia compressa","Plantae","Spermatopsida","native","true","","","","","","species","Magnolia compressa","","native","DD","NLC","","c(""Magnolia"", ""compressa"")","c(""Magnolia"", ""compressa"")","Magnolia compressa","Magnolia","compressa",NA,FALSE,FALSE
"b13ef132-e828-428e-b4bf-b3465d30a6bf","species","t0086888","Litsea lii","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","infraspecies","Litsea lii var. lii","true","native","","NLC","","c(""Litsea"", ""lii"", ""var."", ""lii"")","c(""Litsea"", ""lii"", ""lii"")","Litsea lii lii","Litsea","lii","lii",TRUE,FALSE
"f563a7a4-51ee-4c52-823a-5623354999a0","species","t0058619","Neolitsea sericea","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Neolitsea sericea var. sericea","","native","","NLC","","c(""Neolitsea"", ""sericea"", ""var."", ""sericea"")","c(""Neolitsea"", ""sericea"", ""sericea"")","Neolitsea sericea sericea","Neolitsea","sericea","sericea",TRUE,FALSE
"0a60462a-f16b-4526-b226-eca2880dfd67","species","t0053376","Dieffenbachia seguine","Plantae","Spermatopsida","non-native","","","","","","","species","Dieffenbachia picta","","non-native","","","","c(""Dieffenbachia"", ""picta"")","c(""Dieffenbachia"", ""picta"")","Dieffenbachia picta","Dieffenbachia","picta",NA,TRUE,FALSE
"665cb22a-35a8-4d29-a6af-48722caea8c5","species","t0058169","Lilium callosum","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","infraspecies","Lilium callosum var. flaviflorum","","native","","","","c(""Lilium"", ""callosum"", ""var."", ""flaviflorum"")","c(""Lilium"", ""callosum"", ""flaviflorum"")","Lilium callosum flaviflorum","Lilium","callosum","flaviflorum",TRUE,FALSE
"9e98b49c-1401-42a0-9900-9eba1a1d022b","species","t0058914","Cypripedium macranthos","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Cypripedium taiwanalpinum","true","native","","NEN","","c(""Cypripedium"", ""taiwanalpinum"")","c(""Cypripedium"", ""taiwanalpinum"")","Cypripedium taiwanalpinum","Cypripedium","taiwanalpinum",NA,TRUE,FALSE
"632142f0-5bcb-47e8-b006-3ccc4876f635","species","t0103247","Disperis neilgherrensis","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Disperis siamensis","","native","","NEN","","c(""Disperis"", ""siamensis"")","c(""Disperis"", ""siamensis"")","Disperis siamensis","Disperis","siamensis",NA,TRUE,FALSE
"9708f7e8-c601-4a00-af99-f95fd376182f","species","t0053536","Epidendrum obrienianum","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Epidendrum × obrienianum","","native","",NA,"","c(""Epidendrum"", ""×"", ""obrienianum"")","c(""Epidendrum"", ""×"", ""obrienianum"")","Epidendrum × obrienianum","Epidendrum","×","obrienianum",TRUE,FALSE
"06cf8c70-74c8-4523-a1e3-7a11b88939b6","species","t0073917","Eulophia zollingeri","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eulophia formosana","","native","","","","c(""Eulophia"", ""formosana"")","c(""Eulophia"", ""formosana"")","Eulophia formosana","Eulophia","formosana",NA,TRUE,FALSE
"daad1fc5-cf95-4e17-9e9f-5d285a947b5c","species","t0053807","Eulophia cernua","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Geodorum densiflorum","","native","","NLC","","c(""Geodorum"", ""densiflorum"")","c(""Geodorum"", ""densiflorum"")","Geodorum densiflorum","Geodorum","densiflorum",NA,TRUE,FALSE
"15b618f5-3168-49fe-974f-c46eb3caf6e1","species","t0053618","Goodyera similis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eulophia dentata","","native","EN","NLC","","c(""Eulophia"", ""dentata"")","c(""Eulophia"", ""dentata"")","Eulophia dentata","Eulophia","dentata",NA,FALSE,FALSE
"ae8b077d-ac42-493f-a55e-0e1fc033630f","species","t0074262","Hemipilia alpestroides","Plantae","Spermatopsida","native","true","","NA","","","2017-12-01","species","Hemipilia × alpestroides","","native","",NA,"","c(""Hemipilia"", ""×"", ""alpestroides"")","c(""Hemipilia"", ""×"", ""alpestroides"")","Hemipilia × alpestroides","Hemipilia","×","alpestroides",TRUE,FALSE
"7fed109e-1bdf-4c86-819a-598c72a9ebdf","species","t0054273","Liparis barbata","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Liparis monoceros","true","native","","NVU","","c(""Liparis"", ""monoceros"")","c(""Liparis"", ""monoceros"")","Liparis monoceros","Liparis","monoceros",NA,TRUE,FALSE
"36fef6f7-d210-4728-af71-2dc49b30059c","species","t0058978","Phaius tancarvilleae","Plantae","Spermatopsida","native","","","NNT","","","2017-12-01","species","Phaius tankervilleae","","native","","NNT","","c(""Phaius"", ""tankervilleae"")","c(""Phaius"", ""tankervilleae"")","Phaius tankervilleae","Phaius","tankervilleae",NA,TRUE,FALSE
"f017408e-ea8e-473c-bdd0-46539ed2a11a","species","t0053579","Pinalia formosana","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Eria formosana","","native","","","","c(""Eria"", ""formosana"")","c(""Eria"", ""formosana"")","Eria formosana","Eria","formosana",NA,TRUE,FALSE
"ec28ac11-ecba-46aa-99b1-71ec6ed77710","species","t0055687","Tropidia somae","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Tropidia angulosa","","native","","NLC","","c(""Tropidia"", ""angulosa"")","c(""Tropidia"", ""angulosa"")","Tropidia angulosa","Tropidia","angulosa",NA,TRUE,FALSE
"db112e21-5823-4597-b478-703f593166ce","species","t0049256","Vanilla somae","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Vanilla albida","","native","EN","","","c(""Vanilla"", ""albida"")","c(""Vanilla"", ""albida"")","Vanilla albida","Vanilla","albida",NA,FALSE,FALSE
"7a824935-f299-42a8-93ed-f107858b3c42","species","t0049391","Zeuxine arisanensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Zeuxine reflexa","","native","","","","c(""Zeuxine"", ""reflexa"")","c(""Zeuxine"", ""reflexa"")","Zeuxine reflexa","Zeuxine","reflexa",NA,TRUE,FALSE
"a943e602-c95c-4ca7-8edb-661183daa6cc","species","t0058620","Trimezia longifolia","Plantae","Spermatopsida","overseas","","","NE","","","2017-12-01","species","Neomarica longifolia","","non-native","","","","c(""Neomarica"", ""longifolia"")","c(""Neomarica"", ""longifolia"")","Neomarica longifolia","Neomarica","longifolia",NA,TRUE,FALSE
"345fd02d-7023-4b98-be32-6e4a0a7bd041","species","t0086905","Narcissus tazetta","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Narcissus tazetta var. chinensis","","native","","","","c(""Narcissus"", ""tazetta"", ""var."", ""chinensis"")","c(""Narcissus"", ""tazetta"", ""chinensis"")","Narcissus tazetta chinensis","Narcissus","tazetta","chinensis",TRUE,FALSE
"bf5ec7cd-8ca8-41be-8d0d-8768588c9b50","species","t0086606","Aloe vera","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Aloe vera var. chinensis","","non-native","","","","c(""Aloe"", ""vera"", ""var."", ""chinensis"")","c(""Aloe"", ""vera"", ""chinensis"")","Aloe vera chinensis","Aloe","vera","chinensis",TRUE,FALSE
"180a865a-3589-487d-92cc-9bdb680fde55","species","t0054995","Ptychosperma macarthuri","Plantae","Spermatopsida","non-native","","","","","","","species","Ptychosperma macarthurii","","non-native","LC","","","c(""Ptychosperma"", ""macarthurii"")","c(""Ptychosperma"", ""macarthurii"")","Ptychosperma macarthurii","Ptychosperma","macarthurii",NA,FALSE,FALSE
"15fb0018-3760-4ac0-8ad6-33b34d567a6a","species","t0055636","Rhoeo spathacea","Plantae","Spermatopsida","non-native","","","","","","","species","Tradescantia spathacea","","non-native","","","","c(""Tradescantia"", ""spathacea"")","c(""Tradescantia"", ""spathacea"")","Tradescantia spathacea","Tradescantia","spathacea",NA,TRUE,FALSE
"e80f0369-b2ef-4a9c-8814-48e7f5e95256","species","t0086661","Goeppertia picturata","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Calathea picturata var. vandenheckei","","non-native","","","","c(""Calathea"", ""picturata"", ""var."", ""vandenheckei"")","c(""Calathea"", ""picturata"", ""vandenheckei"")","Calathea picturata vandenheckei","Calathea","picturata","vandenheckei",TRUE,FALSE
"9dd62181-68a9-4d06-999a-f05ef2cc35c6","species","t0087382","Maranta leuconeura","Plantae","Spermatopsida","non-native","","","","","","","infraspecies","Maranta leuconeura var. massangeana","","non-native","","","","c(""Maranta"", ""leuconeura"", ""var."", ""massangeana"")","c(""Maranta"", ""leuconeura"", ""massangeana"")","Maranta leuconeura massangeana","Maranta","leuconeura","massangeana",TRUE,FALSE
"5ae4ce1c-95df-4c76-a218-774251d1ecd9","species","t0058623","Neoregelia carolinae","Plantae","Spermatopsida","non-native","","","","","","","species","Neoregelia eleutheropetala","","non-native","","","","c(""Neoregelia"", ""eleutheropetala"")","c(""Neoregelia"", ""eleutheropetala"")","Neoregelia eleutheropetala","Neoregelia","eleutheropetala",NA,TRUE,FALSE
"61b74616-2e9d-447a-8872-09c8e352bc21","species","t0049339","Vriesea splendens","Plantae","Spermatopsida","non-native","","","","","","","species","Lutheria splendens","","non-native","","","","c(""Lutheria"", ""splendens"")","c(""Lutheria"", ""splendens"")","Lutheria splendens","Lutheria","splendens",NA,TRUE,FALSE
"11903038-2008-4287-8050-540fd1a87d2d","species","t0086795","Eriocaulon nepalense","Plantae","Spermatopsida","native","","","NCR","","重度","2017-12-01","infraspecies","Eriocaulon nantoense var. parviceps","","native","","","","c(""Eriocaulon"", ""nantoense"", ""var."", ""parviceps"")","c(""Eriocaulon"", ""nantoense"", ""parviceps"")","Eriocaulon nantoense parviceps","Eriocaulon","nantoense","parviceps",TRUE,FALSE
"daee7ede-e993-4a89-b12b-9e657bb9d36b","species","t0040514","Bulbostylis barbata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Bulbostylis barbata subsp. pulchella","","native","","NLC","","c(""Bulbostylis"", ""barbata"", ""subsp."", ""pulchella"")","c(""Bulbostylis"", ""barbata"", ""pulchella"")","Bulbostylis barbata pulchella","Bulbostylis","barbata","pulchella",TRUE,FALSE
"30755bd0-c954-4f2a-8bc2-7d6383ac2f06","species","t0040516","Bulbostylis densa","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Bulbostylis densa subsp. afromontana","","native","","NLC","","c(""Bulbostylis"", ""densa"", ""subsp."", ""afromontana"")","c(""Bulbostylis"", ""densa"", ""afromontana"")","Bulbostylis densa afromontana","Bulbostylis","densa","afromontana",TRUE,FALSE
"d2c2e3e3-f9f4-4623-93c7-f5bce2598b99","species","t0058725","Carex cruciata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex cruciata var. argocarpus","","native","","NLC","","c(""Carex"", ""cruciata"", ""var."", ""argocarpus"")","c(""Carex"", ""cruciata"", ""argocarpus"")","Carex cruciata argocarpus","Carex","cruciata","argocarpus",TRUE,FALSE
"1cc770f7-a627-4c34-85f0-388ceee9bf76","species","t0052858","Carex daibuensis","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Carex sociata","","native","","NLC","","c(""Carex"", ""sociata"")","c(""Carex"", ""sociata"")","Carex sociata","Carex","sociata",NA,TRUE,FALSE
"6d673482-dc0e-4493-a7a3-cc561da7f070","species","t0058726","Carex finitima","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex finitima var. attenuata","","native","","NLC","","c(""Carex"", ""finitima"", ""var."", ""attenuata"")","c(""Carex"", ""finitima"", ""attenuata"")","Carex finitima attenuata","Carex","finitima","attenuata",TRUE,FALSE
"101c595d-7d83-4ab8-a9d5-41a8cf1111e8","species","t0058728","Carex ligulata","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Carex ligulata var. glabriutriculata","","native","","NLC","","c(""Carex"", ""ligulata"", ""var."", ""glabriutriculata"")","c(""Carex"", ""ligulata"", ""glabriutriculata"")","Carex ligulata glabriutriculata","Carex","ligulata","glabriutriculata",TRUE,FALSE
"f7f8187c-52ae-4a47-be5e-0fbe9ec1d4eb","species","t0103288","Cyperus pedunculatus","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Remirea maritima","","native","","DD","","c(""Remirea"", ""maritima"")","c(""Remirea"", ""maritima"")","Remirea maritima","Remirea","maritima",NA,TRUE,FALSE
"ff69ef51-5616-4d26-91de-8d175a1245e4","species","t0033504","Cyperus sulcinux","Plantae","Spermatopsida","native","","","NA","","","2017-12-01","species","Pycreus sulcinux","","native","",NA,"","c(""Pycreus"", ""sulcinux"")","c(""Pycreus"", ""sulcinux"")","Pycreus sulcinux","Pycreus","sulcinux",NA,TRUE,FALSE
"6925b161-1ed4-47df-a2b4-2f9d2bc749d3","species","t0103234","Bromus rigidus","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Bromus diandrus","","non-native","",NA,"","c(""Bromus"", ""diandrus"")","c(""Bromus"", ""diandrus"")","Bromus diandrus","Bromus","diandrus",NA,TRUE,FALSE
"2b4c008c-9dd4-4f49-b4e3-1ae4da8a8143","species","t0103243","Cyrtococcum accrescens","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Cyrtococcum patens var. latifolium","","native","","NLC","","c(""Cyrtococcum"", ""patens"", ""var."", ""latifolium"")","c(""Cyrtococcum"", ""patens"", ""latifolium"")","Cyrtococcum patens latifolium","Cyrtococcum","patens","latifolium",TRUE,FALSE
"6c14a47a-e5bd-4f2c-98be-8a4c4eedd80b","species","t0054462","Microstegium somae","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Microstegium somai","true","native","","NLC","","c(""Microstegium"", ""somai"")","c(""Microstegium"", ""somai"")","Microstegium somai","Microstegium","somai",NA,TRUE,FALSE
"bca3eef1-b604-44d8-af07-4d814f7a2485","species","t0103419","Paspalum commersonii","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","infraspecies","Paspalum scrobiculatum var. bispicatum","","native","","NLC","","c(""Paspalum"", ""scrobiculatum"", ""var."", ""bispicatum"")","c(""Paspalum"", ""scrobiculatum"", ""bispicatum"")","Paspalum scrobiculatum bispicatum","Paspalum","scrobiculatum","bispicatum",TRUE,FALSE
"656a41bc-1a63-43a0-9576-e39d65333f7b","species","t0103282","Perotis macrantha","Plantae","Spermatopsida","native","","","DD","","","2017-12-01","species","Perotis rara","","native","","DD","","c(""Perotis"", ""rara"")","c(""Perotis"", ""rara"")","Perotis rara","Perotis","rara",NA,TRUE,FALSE
"af6e68f9-95df-434c-9c41-2e50d071f925","species","t0054789","Phragmites vallatoria","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Phragmites karka","","native","LC","NLC","","c(""Phragmites"", ""karka"")","c(""Phragmites"", ""karka"")","Phragmites karka","Phragmites","karka",NA,FALSE,FALSE
"283f01d2-b656-4292-811f-c3fd20cb0cdc","species","t0054091","Polypogon indica","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Polytrias indica","","non-native","LC",NA,"","c(""Polytrias"", ""indica"")","c(""Polytrias"", ""indica"")","Polytrias indica","Polytrias","indica",NA,FALSE,FALSE
"22142ec8-24be-4ed0-b9c0-250967b32905","species","t0103287","Pseudoraphis spinescens","Plantae","Spermatopsida","native","","","NEN","","重度","2017-12-01","species","Pseudoraphis brunoniana","","native","","NEN","","c(""Pseudoraphis"", ""brunoniana"")","c(""Pseudoraphis"", ""brunoniana"")","Pseudoraphis brunoniana","Pseudoraphis","brunoniana",NA,TRUE,FALSE
"948f32e6-bd3c-4627-9823-659d8db8ee56","species","t0075898","Setaria pallide-fusca","Plantae","Spermatopsida","native","","","","","","","species","Setaria pallidefusca","","native","","","","c(""Setaria"", ""pallidefusca"")","c(""Setaria"", ""pallidefusca"")","Setaria pallidefusca","Setaria","pallidefusca",NA,TRUE,FALSE
"b174a62b-031c-4512-b127-19f9be9c7673","species","t0055588","Themeda japonica","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","species","Themeda triandra","","native","","","","c(""Themeda"", ""triandra"")","c(""Themeda"", ""triandra"")","Themeda triandra","Themeda","triandra",NA,TRUE,FALSE
