"taxonUUID","taxonRank","taxon_id","simplifiedScientificName","kingdom","class","nativeness","endemism","protectedStatusTW","categoryRedlistTW","categoryIUCN","sensitiveCategory","categoryRedlistVersionTW","rank","new_simple_name","is_endemic","alien_type","new_iucn","new_redlistTW","new_protected","genus","specificEpithet","infraspecies","comparison_name","comparison_IUCN","comparison_redlistTW","comparison_protected"
"4e494f50-4720-4098-bf24-e53054075023","infraspecies","t0058591","Navicula heufleri leptocephala","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula cincta","","native","","","","Navicula","cincta",NA,FALSE,TRUE,TRUE,TRUE
"5523b9de-ebe9-43b7-9cd3-20e109fb5060","infraspecies","t0060300","Pinnularia gibba mesogongyla","Chromista","Bacillariophyceae","native","","","","","","","species","Pinnularia mesogongyla","","native","","","","Pinnularia","mesogongyla",NA,FALSE,TRUE,TRUE,TRUE
"a1890b7b-3ed9-4c2c-a17e-29784d229cf3","infraspecies","t0058600","Pinnularia gibba parva","Chromista","Bacillariophyceae","native","","","","","","","species","Navicula parva","","native","","","","Navicula","parva",NA,FALSE,TRUE,TRUE,TRUE
"996cfe26-9311-4141-96f9-a3cd0286e747","infraspecies","t0059036","Pleurosigma angulatum aestuarii","Chromista","Bacillariophyceae","native","","","","","","","species","Pleurosigma aestuarii","","native","","","","Pleurosigma","aestuarii",NA,FALSE,TRUE,TRUE,TRUE
"dafffd23-344e-4409-9032-1ba9cea06af2","infraspecies","t0058416","Trachyneis aspera pulchella","Chromista","Bacillariophyceae","native","","","","","","","species","Trachyneis aspera","","native","","","","Trachyneis","aspera",NA,FALSE,TRUE,TRUE,TRUE
"ce03cb57-cc19-421e-a8e1-424a7f9de9b5","infraspecies","t0059803","Gomphonema truncatum capitatum","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Gomphonema constrictum capitatum","","native","","","","Gomphonema","constrictum","capitatum",FALSE,TRUE,TRUE,TRUE
"2d0550f8-a5d7-41f2-8083-38880510ecfc","infraspecies","t0086550","Synedra rumpen familaris","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens familaris","","","","","","Synedra","rumpens","familaris",FALSE,TRUE,TRUE,TRUE
"9b987261-41d3-4a86-a153-3381cb522c36","infraspecies","t0086551","Synedra rumpen meneghiniana","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens meneghiniana","","","","","","Synedra","rumpens","meneghiniana",FALSE,TRUE,TRUE,TRUE
"ee10bc38-faa7-4c8d-8ba8-411d2d52879a","infraspecies","t0086552","Synedra rumpen rumpens","Chromista","Coscinodiscophyceae","native","","","","","","","infraspecies","Synedra rumpens rumpens","","","","","","Synedra","rumpens","rumpens",FALSE,TRUE,TRUE,TRUE
"1659e076-12a1-41c6-b620-58ca6f5c0ed8","infraspecies","t0087342","Nitzschia lanceolata incrustans","Chromista","Bacillariophyceae","native","","","","","","","infraspecies","Nitzschia lanceolata incrustoms","","native","","","","Nitzschia","lanceolata","incrustoms",FALSE,TRUE,TRUE,TRUE
"a12d3543-a6bb-4973-abea-1ebf96e6e0ad","infraspecies","t0060133","Nitzschia punctata coarctata","Chromista","Bacillariophyceae","native","","","","","","","species","Nitzschia coarctata","","native","","","","Nitzschia","coarctata",NA,FALSE,TRUE,TRUE,TRUE
"f2c5a30e-8bfc-4370-b876-e76e4105bed8","infraspecies","t0059578","Coscinodiscus curvatulus minor","Chromista","Coscinodiscophyceae","native","","","","","","","species","Coscinodiscus minor","","native","","","","Coscinodiscus","minor",NA,FALSE,TRUE,TRUE,TRUE
"a929a4bd-afe7-4d58-a4d5-bf04f6a7e9f7","infraspecies","t0058655","Ophiocytium capitatum capitatum","Chromista","Xanthophyceae","native","","","","","","","species","Ophiocytium capitatum","","","","","","Ophiocytium","capitatum",NA,FALSE,TRUE,TRUE,TRUE
"3c877b7c-69d4-4dd1-b557-8df9dd4745d9","infraspecies","t0033891","Amanita hemibapha hemibapha","Fungi","Basidiomycetes","native","","","","","","","species","Amanita hemibapha","","","","","","Amanita","hemibapha",NA,FALSE,TRUE,TRUE,TRUE
"d4a7f20b-0a2d-45a0-8c1c-9d662bb26de3","infraspecies","t0087760","Uromyces fabae pisi-sativae","Fungi","Pucciniomycetes","native","","","","","","","infraspecies","Uromyces fabae f.sp. pisi-sativae","","native","","","","Uromyces","fabae","f.sp.",FALSE,TRUE,TRUE,TRUE
"6c65d670-a948-4c73-8345-6b5120749fe5","infraspecies","t0087523","Ceratium gravidum angustum","Protozoa","Dinophyceae","native","","","","","","","infraspecies","Tripos gravidus angustus","","native","","","","Tripos","gravidus","angustus",FALSE,TRUE,TRUE,TRUE
"09771f1c-6ad6-4117-9820-62735294e390","infraspecies","t0087527","Ceratium tripos atlanticum","Protozoa","Dinophyceae","native","","","","","","","infraspecies","Tripos muelleri atlantica","","native","","","","Tripos","muelleri","atlantica",FALSE,TRUE,TRUE,TRUE
"dd43a99b-6a73-46ec-8b8a-3dc2625d5942","infraspecies","t0087521","Ceratium carriense volans","Protozoa","Dinophyceae","native","","","","","","","species","Tripos volans","","native","","","","Tripos","volans",NA,FALSE,TRUE,TRUE,TRUE
"dd9995a5-0933-4e2c-a127-797a655b4103","infraspecies","t0087522","Ceratium gibberum dispar","Protozoa","Dinophyceae","native","","","","","","","infraspecies","Tripos gibberus dispar","","native","","","","Tripos","gibberus","dispar",FALSE,TRUE,TRUE,TRUE
"0ad65425-528a-4df6-9c1e-62c8ebffaf66","infraspecies","t0087747","Ceratium hexacanthum spirale","Protozoa","Dinophyceae","native","","","","","","","infraspecies","Tripos hexacanthus spiralis","","native","","","","Tripos","hexacanthus","spiralis",FALSE,TRUE,TRUE,TRUE
"e9826bc2-50fe-4b22-a36a-ece91ab6226d","infraspecies","t0087525","Ceratium pentagonum longisetum","Protozoa","Dinophyceae","native","","","","","","","infraspecies","Tripos pentagonus longisetus","","native","","","","Tripos","pentagonus","longisetus",FALSE,TRUE,TRUE,TRUE
"28d14191-5166-469b-a2bd-8696bde93af2","infraspecies","t0087526","Ceratium symmetricum coarctatum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos coarctatus","","native","","","","Tripos","coarctatus",NA,FALSE,TRUE,TRUE,TRUE
"de0bfe85-0baa-4509-ae0d-542f0c4cb74d","infraspecies","t0087553","Perichaena corticalis liceoides","Protozoa","Myxomycetes","native","","","","","","","species","Perichaena liceoides","","native","","","","Perichaena","liceoides",NA,FALSE,TRUE,TRUE,TRUE
"5841e2b7-abf4-4c4a-a326-0f5d7754b582","species","t0055688","Tropidia angustifolia","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Tropidia nipponica","","native","","NLC","","Tropidia","nipponica",NA,FALSE,TRUE,TRUE,TRUE
"9c7de4d3-8a09-4f31-830c-32783aac1f32","infraspecies","t0055139","Rubus croceacanthus glaber","Plantae","Spermatopsida","native","true","","NLC","","","2017-12-01","species","Rubus cardotii","true","native","","NLC","","Rubus","cardotii",NA,FALSE,TRUE,TRUE,TRUE
"8b2d2e54-f973-415e-8d83-8a86c95c8a49","species","t0065738","Homoeogryllus japonicus","Animalia","Insecta","native","","","","","","","species","Meloimorpha japonica","","native","","","","Meloimorpha","japonica",NA,FALSE,TRUE,TRUE,TRUE
"acd3f9fc-df02-494d-9965-8907d0142ae7","species","t0076906","Burmattus pococki","Animalia","Arachnida","native","","","","","","","species","Burmattus albopunctatus","","native","","","","Burmattus","albopunctatus",NA,FALSE,TRUE,TRUE,TRUE
"235ad000-f455-4c03-9044-92890c03225e","species","t0032019","Plexippoides guangxi","Animalia","Arachnida","native","","","","","","","species","Epeus guangxi","","native","","","","Epeus","guangxi",NA,FALSE,TRUE,TRUE,TRUE
"7644e723-a9a8-4488-a409-32ecf5adbbea","species","t0061744","Dipoena pelorosa","Animalia","Arachnida","native","","","","","","","species","Gushangzao pelorosa","","native","","","","Gushangzao","pelorosa",NA,FALSE,TRUE,TRUE,TRUE
"2ed56247-87ac-4629-a306-a6259e878b3f","species","t0089287","Oscillatoria subtilissima","Bacteria","Cyanophyceae","native","","","","","","","species","Jaaginema subtilissimum","","native","","","","Jaaginema","subtilissimum",NA,FALSE,TRUE,TRUE,TRUE
"f3d58329-8a40-40e5-9bd7-2c9df63ad5e6","species","t0033287","Oscillatoria tenuis","Bacteria","Cyanophyceae","native","","","","","","","species","Tellinella virgata","","native","","","","Tellinella","virgata",NA,FALSE,TRUE,TRUE,TRUE
"e03f2e61-cc78-437a-ad5e-4c24a0ae3ddb","species","t0033002","Planktomyces bekefii","Bacteria","Cyanophyceae","native","","","","","","","species","Spirobranchus giganteus","","native","","","","Spirobranchus","giganteus",NA,FALSE,TRUE,TRUE,TRUE
"e6ed327f-0976-4c22-840d-af7a8d99232b","infraspecies","t0028577","Merismopedia glauca glauca","Bacteria","Cyanophyceae","native","","","","","","","species","Yashmakia suffusa","","native","","","","Yashmakia","suffusa",NA,FALSE,TRUE,TRUE,TRUE
"8943043d-8c86-4448-adf0-961a514e5812","species","t0075794","Scenedesmus longispina","Plantae","Chlorophyceae","native","","","","","","","infraspecies","Desmodesmus armatus longispina","","native","","","","Desmodesmus","armatus","longispina",FALSE,TRUE,TRUE,TRUE
"b076c81f-0dbd-4396-93fe-bec78efa993a","species","t0058369","Tetrastrum heterocanthum","Plantae","Chlorophyceae","native","","","","","","","species","Tetrastrum heteracanthum","","native","","","","Tetrastrum","heteracanthum",NA,FALSE,TRUE,TRUE,TRUE
"e656060c-d321-4ea1-a4d6-260aefe03a8e","species","t0074323","Hyaloraphidium contotum","Plantae","Chlorophyceae","native","","","","","","","species","Hyaloraphidium contortum","","native","","","","Hyaloraphidium","contortum",NA,FALSE,TRUE,TRUE,TRUE
"e5dadfcc-cccf-4f34-b584-7d9eb2703718","species","t0030572","Clelea simplicior","Animalia","Insecta","native","","","","","","","infraspecies","Clelea formosana simplicior","true","native","","","","Clelea","formosana","simplicior",FALSE,TRUE,TRUE,TRUE
"ec3ab158-60ac-439a-9954-ff55ef5b6fc1","species","t0081921","Obrium yuejunae","Animalia","Insecta","native","","","NE","","","","species","Obrium yueyunae","true","native","","","","Obrium","yueyunae",NA,FALSE,TRUE,FALSE,TRUE
"f473e874-d515-41dc-a96b-cec81c138ae3","species","t0029608","Blattella formosana","Animalia","Insecta","native","","","NE","NE","","","species","Episorineuchora formosana","","native","","","","Episorineuchora","formosana",NA,FALSE,FALSE,FALSE,TRUE
"7ae2e664-34bf-4a09-a7e1-c763b3a01899","species","t0030651","Omphalomia hirta","Animalia","Insecta","native","","","NE","NE","","","species","Condate angulina","","native","","","","Condate","angulina",NA,FALSE,FALSE,FALSE,TRUE
"03b72168-32d4-4004-8620-abbafa769a9e","infraspecies","t0099029","Syntypistis cyanea cyanea","Animalia","Insecta","native","","","","","","","species","Syntypistis cyanea","","","","","","Syntypistis","cyanea",NA,FALSE,TRUE,TRUE,TRUE
"49395a43-358b-46f8-bf58-2785ead757a1","infraspecies","t0053131","Corydalis pallida pallida","Plantae","Spermatopsida","native","","","NLC","","","2017-12-01","species","Corydalis pallida","","","","NLC","","Corydalis","pallida",NA,FALSE,TRUE,TRUE,TRUE
"71cecbca-45a8-4317-b59b-15d712b16b62","infraspecies","t0099203","Tosirips perpulchrana perpulchrana","Animalia","Insecta","native","","","","","","","species","Tosirips perpulchrana","","","","","","Tosirips","perpulchrana",NA,FALSE,TRUE,TRUE,TRUE
"d0c975dc-1c98-4bc1-8673-2180bbadbe02","infraspecies","t0100371","Lema (Quasilema) trivittata trivittata","Animalia","Insecta","native","","","","","","","species","Lema trivittata","","","","","","Lema","trivittata",NA,FALSE,TRUE,TRUE,TRUE
"34d88726-15ed-4e03-a560-3ff88ff60cc7","infraspecies","t0100090","Archicolliuris bimaculata bimaculata","Animalia","Insecta","native","","","","","","","species","Archicolliuris bimaculata","","","","","","Archicolliuris","bimaculata",NA,FALSE,TRUE,TRUE,TRUE
"8fd11032-6087-4a1a-809a-6ffb93c213b9","infraspecies","t0100635","Ophionea ishiii ishiii","Animalia","Insecta","native","","","","","","","species","Ophionea ishiii","","","","","","Ophionea","ishiii",NA,FALSE,TRUE,TRUE,TRUE
"69841dfd-1e8e-460e-8211-0058abb31f1a","infraspecies","t0096957","Eucriotettix oculatus oculatus","Animalia","Insecta","native","","","","","","","species","Eucriotettix oculatus","","","","","","Eucriotettix","oculatus",NA,FALSE,TRUE,TRUE,TRUE
"d203668b-ebf0-4934-a220-c354b9fa3104","infraspecies","t0099222","Traulia ornata ornata","Animalia","Insecta","native","","","","","","","species","Traulia ornata","","","","","","Traulia","ornata",NA,FALSE,TRUE,TRUE,TRUE
"07158031-07ad-4937-ae21-dba5a3f5f3ff","infraspecies","t0097772","Conocephalus japonicus japonicus","Animalia","Insecta","native","","","","","","","species","Conocephalus japonicus","","","","","","Conocephalus","japonicus",NA,FALSE,TRUE,TRUE,TRUE
"96ce14ec-e453-48fc-ba08-93f24c4a7cbd","infraspecies","t0098220","Oxya japonica japonica","Animalia","Insecta","native","","","","","","","species","Oxya japonica","","","","","","Oxya","japonica",NA,FALSE,TRUE,TRUE,TRUE
"5e89e54f-4457-462f-9809-b911008e2ae9","species","t0031888","Physarum nutans","Protozoa","Myxomycetes","native","","","","","","","species","Physarum album","","native","","","","Physarum","album",NA,FALSE,TRUE,TRUE,TRUE
"5458294a-bb3f-4aaf-8c80-aa04fe1ebbe8","species","t0028370","Ceratium symmetricum","Protozoa","Dinophyceae","native","","","","","","","species","Tripos symmetricus","","native","","","","Tripos","symmetricus",NA,FALSE,TRUE,TRUE,TRUE
"fc983799-1b2c-4f03-8add-f39aba3484bf","infraspecies","t0086768","Deschampsia cespitosa cespitosa","Plantae","Spermatopsida","non-native","","","NA","","","2017-12-01","infraspecies","Deschampsia cespitosa festucifolia","","non-native","",NA,"","Deschampsia","cespitosa","festucifolia",FALSE,TRUE,NA,TRUE
"7028d6f8-37d1-4ac4-a76c-15e75f029bf7","species","t0097875","Cusiala boarmoides","Animalia","Insecta","native","","","","","","","species","Cusiala boarmioides","","native","","","","Cusiala","boarmioides",NA,FALSE,TRUE,TRUE,TRUE
"a36ba4e3-4332-473e-93c0-7af30554aad1","species","t0044012","Septoria rubi","Fungi","Dothideomycetes","native","","","","","","","species","Sphaerulina westendorpii","","native","","","","Sphaerulina","westendorpii",NA,FALSE,TRUE,TRUE,TRUE
"58fc16d2-a9f9-40e3-b8d7-3f3c81b66d34","species","t0029328","Ginebis convexiuscula","Animalia","Gastropoda","native","","","","","","","infraspecies","Ginebis argenteonitens argenteonitens","","native","","","","Ginebis","argenteonitens","argenteonitens",FALSE,TRUE,TRUE,TRUE
"d9e02467-0bd1-470c-b6e9-4dd341bb66e1","species","t0043722","Rhizopus chinensis","Fungi","Mucoromycetes","native","","","","","","","infraspecies","Rhizopus microsporus chinensis","","native","","","","Rhizopus","microsporus","chinensis",FALSE,TRUE,TRUE,TRUE
"c6edbe86-37a3-4b70-a598-2c175e04614f","species","t0043724","Rhizopus oligosporus","Fungi","Mucoromycetes","native","","","","","","","infraspecies","Rhizopus microsporus oligosporus","","native","","","","Rhizopus","microsporus","oligosporus",FALSE,TRUE,TRUE,TRUE
